lat,lon,onground,time,heading,callsign,icao24
49.512359619140625,4.822492097553454,false,1548112430,40.92698955194779,UPS257  ,a3dcd6
49.5161722474179,5.5905563766891895,false,1548112180,63.20274835347515,BCS1519 ,3c542e
49.52012918763241,5.361847748627534,false,1548113270,64.31185656435267,BCS1263 ,406f68
49.52101368015095,5.197127058699325,false,1548112720,49.87927378300674,AFR188  ,394a09
49.52157230700477,5.208410314611487,false,1548113510,60.96918982792425,AFR382  ,394a18
49.52275085449219,6.060477808902138,false,1548111790,336.8014094863518,BCS7121 ,34464a
49.5232481875662,6.265250541068412,false,1548113030,344.7825676187469,TAY858  ,4409ad
49.52545166015625,5.671185945209704,false,1548112050,28.13261741701421,SRR6315 ,45ce56
49.525575799457094,5.619061444256757,false,1548112190,63.261150227021496,BCS1519 ,3c542e
49.52822927701271,4.84356029613598,false,1548112440,40.92698955194779,UPS257  ,a3dcd6
49.528472900390625,3.78710295024671,false,1548112040,232.30575953331083,FDX5195 ,ac972c
49.529205322265625,5.392696982935854,false,1548113280,64.31185656435267,BCS1263 ,406f68
49.53190612792969,5.237153705797697,false,1548113520,60.96918982792425,AFR382  ,394a18
49.53227932170286,3.759254249366554,false,1548112440,224.89044797382348,FDX5135 ,a77dd8
49.53437417240466,5.646007640941723,false,1548112200,63.261150227021496,BCS1519 ,3c542e
49.53474426269531,5.222119783100329,false,1548112730,49.7998361139047,AFR188  ,394a09
49.53726041114936,3.8046099688555746,false,1548112030,232.35237935989232,FDX5195 ,ac972c
49.53794860839844,5.4207410310444075,false,1548113290,64.31185656435267,BCS1263 ,406f68
49.53954147080243,6.461816736169763,false,1548112100,120.05812547948669,BAW133  ,40058c
49.53991388870498,6.049161343961149,false,1548111800,336.8014094863518,BCS7121 ,34464a
49.54179382324219,6.257725765830592,false,1548113040,344.9208660250389,TAY858  ,4409ad
49.541915634931144,5.682084367081925,false,1548112060,20.60735485916267,SRR6315 ,45ce56
49.54261779785156,5.266715601870888,false,1548113530,60.96918982792425,AFR382  ,394a18
49.5428466796875,6.467116506476151,false,1548111800,120.1243179983612,MSR780  ,0101be
49.54359151549258,3.726443728885135,false,1548111800,213.69006752597977,ABR9WA  ,4ca510
49.54362487792969,3.723570171155427,false,1548113030,212.42286182613,FDX5181 ,acbeab
49.54373117220604,5.674586940456081,false,1548112210,63.37695716305588,BCS1519 ,3c542e
49.544586181640625,3.778068140933388,false,1548112430,224.56594936786058,FDX5135 ,a77dd8
49.544677734375,4.865497789884868,false,1548112450,40.92698955194779,UPS257  ,a3dcd6
49.54591369628906,3.8218688964843746,false,1548112020,232.31901937559041,FDX5195 ,ac972c
49.54673767089844,5.448640522203947,false,1548113300,64.31185656435267,BCS1263 ,406f68
49.54847950046345,5.247085158889358,false,1548112740,49.7058109967507,AFR188  ,394a09
49.55085754394531,6.431772332442434,false,1548112090,120.05812547948669,BAW133  ,40058c
49.55278015136719,5.294904206928454,false,1548113540,60.96918982792425,AFR382  ,394a18
49.55296325683594,5.702916195518092,false,1548112220,63.43494882292201,BCS1519 ,3c542e
49.55364679886123,3.73668773754223,false,1548111790,213.09573428450824,ABR9WA  ,4ca510
49.55378723144531,6.438132838199013,false,1548111790,120.1243179983612,MSR780  ,0101be
49.5545654296875,3.8390711734169405,false,1548112010,232.43140797117252,FDX5195 ,ac972c
49.55467094809322,5.47401222022804,false,1548113310,64.31185656435267,BCS1263 ,406f68
49.556396484375,6.038360595703124,false,1548111810,336.8014094863518,BCS7121 ,34464a
49.55690002441406,3.796426873458059,false,1548112420,224.02530761540163,FDX5135 ,a77dd8
49.55755718683792,3.7372073611697636,false,1548113020,212.4594585659433,FDX5181 ,acbeab
49.558814097259,5.692105679898649,false,1548112070,21.583969241769587,SRR6315 ,45ce56
49.55895375397245,6.250478383657095,false,1548113050,344.9208660250389,TAY858  ,4409ad
49.56016411215572,4.88616943359375,false,1548112460,41.10351912912809,UPS257  ,a3dcd6
49.5618896484375,5.7304542943050985,false,1548112230,63.550814750950494,BCS1519 ,3c542e
49.56239861957097,5.272324020798142,false,1548112750,49.7058109967507,AFR188  ,394a09
49.56258482852224,6.4005753800675675,false,1548112080,120.01615258438032,BAW133  ,40058c
49.5633544921875,5.324176989103618,false,1548113550,60.96918982792425,AFR382  ,394a18
49.56367492675781,3.8572853489925985,false,1548112000,232.54322629039888,FDX5195 ,ac972c
49.56394958496094,3.746843839946546,false,1548111780,211.66379874448018,ABR9WA  ,4ca510
49.56427001953125,5.504728618421052,false,1548113320,64.31185656435267,BCS1263 ,406f68
49.56463312698623,6.409334749788852,false,1548111780,120.1243179983612,MSR780  ,0101be
49.56884765625,3.814207378186677,false,1548112410,224.02897806892082,FDX5135 ,a77dd8
49.57118225097656,5.75914884868421,false,1548112240,63.550814750950494,BCS1519 ,3c542e
49.57218933105469,3.874343068976151,false,1548111990,232.65447781746389,FDX5195 ,ac972c
49.572453902939614,3.7517568227407097,false,1548113010,212.60914333931908,FDX5181 ,acbeab
49.57296597755561,5.530057340054899,false,1548113330,64.42977044643128,BCS1263 ,406f68
49.57356262207031,6.027012875205592,false,1548111820,336.9345225746335,BCS7121 ,34464a
49.57383728027344,6.370552464535361,false,1548112070,120.01615258438032,BAW133  ,40058c
49.57394357454979,5.353459538640203,false,1548113560,60.96918982792425,AFR382  ,394a18
49.574734962592686,3.756507667335304,false,1548111770,209.05460409907712,ABR9WA  ,4ca510
49.575439453125,6.380599172491776,false,1548111770,120.01836742760909,MSR780  ,0101be
49.57561945511123,5.702498152449325,false,1548112080,21.855666837096507,SRR6315 ,45ce56
49.57603842525159,5.296969027132602,false,1548112760,49.7058109967507,AFR188  ,394a09
49.57627118644068,4.907770930109797,false,1548112470,41.10351912912809,UPS257  ,a3dcd6
49.57749938964844,6.242980957031249,false,1548113060,345.0962307750871,TAY858  ,4409ad
49.580181574417374,5.78697410789696,false,1548112250,63.550814750950494,BCS1519 ,3c542e
49.58111572265625,5.55821468955592,false,1548113340,64.42977044643128,BCS1263 ,406f68
49.58134460449219,3.8927740799753288,false,1548111980,232.76516601842533,FDX5195 ,ac972c
49.58139193260063,3.83281810863598,false,1548112400,223.91498238050258,FDX5135 ,a77dd8
49.581573486328125,4.21304000051398,false,1548111610,55.75332000261232,GMI38WT ,3c09ef
49.58465058924788,5.383078085409628,false,1548113570,60.96918982792425,AFR382  ,394a18
49.58546447753906,3.7667926989103617,false,1548111760,218.99903329873348,ABR9WA  ,4ca510
49.585581634004235,6.339334023965372,false,1548112060,120.07383497873775,BAW133  ,40058c
49.586151123046875,6.352121453536184,false,1548111760,119.97345367285345,MSR780  ,0101be
49.58711785785222,3.7661578204180746,false,1548113000,212.5844249092672,FDX5181 ,acbeab
49.58907305184057,5.81451416015625,false,1548112260,63.550814750950494,BCS1519 ,3c542e
49.58976745605469,3.909904078433388,false,1548111970,232.87529434114882,FDX5195 ,ac972c
49.58995056152344,5.32222547029194,false,1548112770,49.61204681078241,AFR188  ,394a09
49.59004211425781,6.016171104029604,false,1548111830,336.8014094863518,BCS7121 ,34464a
49.59027099609375,5.586331016138979,false,1548113350,64.42977044643128,BCS1263 ,406f68
49.59187316894531,4.928669176603618,false,1548112480,41.09145570554055,UPS257  ,a3dcd6
49.59214782714844,5.712529232627467,false,1548112090,21.06897493193122,SRR6315 ,45ce56
49.59283447265625,4.238554302014802,false,1548111620,55.939091183192154,GMI38WT ,3c09ef
49.593402409957626,3.7804845861486487,false,1548111750,238.7701070564207,ABR9WA  ,4ca510
49.593867932335804,3.851376095333615,false,1548112390,223.92717072420845,FDX5135 ,a77dd8
49.59466552734375,6.235897666529604,false,1548113070,345.0962307750871,TAY858  ,4409ad
49.59489208156779,5.411508921030405,false,1548113580,60.96918982792425,AFR382  ,394a18
49.59635925292969,3.9234924316406246,false,1548111670,270.66879195296866,ABR9WA  ,4ca510
49.59649658203125,3.9410561009457235,false,1548111660,266.2301462370781,ABR9WA  ,4ca510
49.596567962129235,3.905045792863176,false,1548111680,270.89517371021105,ABR9WA  ,4ca510
49.596771240234375,3.8871363589638155,false,1548111690,271.1277240258587,ABR9WA  ,4ca510
49.59681701660156,6.309477153577302,false,1548112050,119.97394866023606,BAW133  ,40058c
49.59681701660156,6.323571456106085,false,1548111750,119.91218997314907,MSR780  ,0101be
49.5970458984375,3.869139018811677,false,1548111700,271.81830296445185,ABR9WA  ,4ca510
49.597412109375,3.8509248432360192,false,1548111710,271.82554230732984,ABR9WA  ,4ca510
49.59754943847656,3.797294215152138,false,1548111740,261.64720556533473,ABR9WA  ,4ca510
49.5977783203125,3.833505730879934,false,1548111720,271.3693594409072,ABR9WA  ,4ca510
49.59796142578125,3.8148578844572367,false,1548111730,270.68206039317266,ABR9WA  ,4ca510
49.59852315611758,5.843761547191723,false,1548112270,63.49299923822909,BCS1519 ,3c542e
49.5985697083554,5.614459063555743,false,1548113360,64.42977044643128,BCS1263 ,406f68
49.59880246954449,3.928280392208615,false,1548111960,232.9848662152566,FDX5195 ,ac972c
49.599267991922666,3.959977433488176,false,1548111650,245.37643521383637,ABR9WA  ,4ca510
49.60231018066406,3.7811038368626644,false,1548112990,212.67357057621504,FDX5181 ,acbeab
49.60387666346663,4.263586095861487,false,1548111630,55.864059922087726,GMI38WT ,3c09ef
49.60415597689354,5.347966374577703,false,1548112780,49.7058109967507,AFR188  ,394a09
49.60533142089844,3.975243819387335,false,1548111640,234.46232220802563,ABR9WA  ,4ca510
49.60559909626589,5.441127467799831,false,1548113590,60.96918982792425,AFR382  ,394a18
49.6065673828125,3.870440031352796,false,1548112380,224.68228174359533,FDX5135 ,a77dd8
49.606842041015625,6.005040218955592,false,1548111840,336.61118515369776,BCS7121 ,34464a
49.607414633540785,6.295388711465372,false,1548111740,119.91218997314907,MSR780  ,0101be
49.6074611857786,3.9459475955447636,false,1548111950,232.84018311058486,FDX5195 ,ac972c
49.607600842492054,5.871821223078547,false,1548112280,63.609276214537296,BCS1519 ,3c542e
49.607787051443324,5.642444507495777,false,1548113370,64.49151350211663,BCS1263 ,406f68
49.60826110839844,4.950641832853618,false,1548112490,41.10351912912809,UPS257  ,a3dcd6
49.60848533501059,6.278315363703547,false,1548112040,120.0317163450501,BAW133  ,40058c
49.60941637976695,5.7226150100295605,false,1548112100,20.744011611947695,SRR6315 ,45ce56
49.61253537970074,6.228728423247467,false,1548113080,345.0962307750871,TAY858  ,4409ad
49.6129543498411,3.9910063872466215,false,1548111630,231.47289742525578,ABR9WA  ,4ca510
49.615081787109375,4.289076955694901,false,1548111640,55.939091183192154,GMI38WT ,3c09ef
49.61590576171875,5.670535438939145,false,1548113380,64.54791700766651,BCS1263 ,406f68
49.616026797537074,5.470226390941723,false,1548113600,61.07639828636838,AFR382  ,394a18
49.61627197265625,5.89879086143092,false,1548112290,63.609276214537296,BCS1519 ,3c542e
49.61650085449219,3.964257491262335,false,1548111940,232.84018311058486,FDX5195 ,ac972c
49.61751646914724,3.7960732949746623,false,1548112980,212.51597210159264,FDX5181 ,acbeab
49.61814880371094,6.266616018194901,false,1548111730,119.91218997314907,MSR780  ,0101be
49.618194580078125,5.3733986302425985,false,1548112790,49.7058109967507,AFR188  ,394a09
49.6192389019465,3.8897540118243246,false,1548112370,224.68461357342898,FDX5135 ,a77dd8
49.61989063327595,6.247806033572635,false,1548112030,119.9315118405078,BAW133  ,40058c
49.620941162109375,4.006034449527138,false,1548111620,232.36676925816988,ABR9WA  ,4ca510
49.62400817871094,5.993692498458059,false,1548111850,336.4783521299041,BCS7121 ,34464a
49.6241455078125,4.972036261307565,false,1548112500,41.09145570554055,UPS257  ,a3dcd6
49.62528991699219,5.698651765522204,false,1548113390,64.54791700766651,BCS1263 ,406f68
49.62533724510063,3.9821727855785474,false,1548111930,232.26695440581167,FDX5195 ,ac972c
49.62556457519531,5.927702251233552,false,1548112300,63.609276214537296,BCS1519 ,3c542e
49.62589645385742,6.203300074527138,true,1548113210,NaN,LT1502  ,4d0069
49.626068115234375,5.498151277240954,false,1548113610,61.07639828636838,AFR382  ,394a18
49.62607044284626,6.202765799857475,true,1548113220,NaN,LT1502  ,4d0069
49.626210099559714,6.203916395032728,true,1548113200,NaN,LT1502  ,4d0069
49.62623337567862,6.202338966163429,true,1548113230,NaN,LT1502  ,4d0069
49.626251220703125,4.314446700246711,false,1548111650,56.1246298228302,GMI38WT ,3c09ef
49.62631484209481,6.202376082136825,true,1548113240,NaN,LT1502  ,4d0069
49.62632648015426,6.202376082136825,true,46443401850,NaN,LT1502  ,4d0069
49.626361394332626,5.732413627005912,false,1548112110,20.60735485916267,SRR6315 ,45ce56
49.62647777492717,6.209372443121833,true,1548112510,240.3061389740899,CLX81R  ,4d010a
49.62649154663086,6.208305358886718,true,1548112520,240.3061389740899,CLX81R  ,4d010a
49.626583099365234,6.211178428248354,true,1548112500,240.3061389740899,CLX81R  ,4d010a
49.626708984375,6.207582574141653,true,1548112530,240.3061389740899,CLX81R  ,4d010a
49.626834869384766,6.205016688296669,true,1548113190,NaN,LT1502  ,4d0069
49.62697219848633,6.2073115298622525,true,1548112540,240.3061389740899,CLX81R  ,4d010a
49.62710952758789,6.213184155915912,true,1548112490,240.3061389740899,CLX81R  ,4d010a
49.62725830078125,4.022152549342105,false,1548111610,248.15860742208326,ABR9WA  ,4ca510
49.62744140625,6.207347669099506,true,1548112550,240.3061389740899,CLX81R  ,4d010a
49.627681732177734,6.206082795795641,true,3096226350,NaN,LT1502  ,4d0069
49.627933502197266,6.207727131090666,true,1548112560,240.3061389740899,CLX81R  ,4d010a
49.62825393676758,6.206877859015213,true,1548113160,NaN,LT1502  ,4d0069
49.62828826904297,6.208467985454358,true,1548112570,240.3061389740899,CLX81R  ,4d010a
49.62832260131836,6.207058555201479,true,1548111650,NaN,PC079   ,4d0037
49.628328226380425,6.207052694784628,true,1548111660,NaN,PC079   ,4d0037
49.6283864166777,6.206978462837838,true,1548111690,NaN,PC079   ,4d0037
49.62839126586914,6.216725801166735,true,1548112480,240.3061389740899,CLX81R  ,4d010a
49.628398054737154,6.2069413468644425,true,1548111700,NaN,PC079   ,4d0037
49.628448486328125,6.207275390624999,true,1548111680,NaN,PC079   ,4d0037
49.62845993041992,6.2073115298622525,true,1548111670,NaN,PC079   ,4d0037
49.62849115921279,6.207293948611698,true,1548113150,NaN,LT1502  ,4d0069
49.628560987569514,6.205902099609375,true,12384893960,NaN,PC079   ,4d0037
49.62861917786679,6.209502349028717,true,1548112580,240.3061389740899,CLX81R  ,4d010a
49.62868900622352,6.205419591955237,true,13933006470,NaN,PC079   ,4d0037
49.628921767412606,6.237784720755912,false,1548111720,119.91218997314907,MSR780  ,0101be
49.62897995770987,6.209019841374578,true,3096226270,NaN,LT1502  ,4d0069
49.62897995770987,6.210690060177365,true,1548112590,240.3061389740899,CLX81R  ,4d010a
49.62915802001953,6.205920169228001,true,1548111880,NaN,PC079   ,4d0037
49.62920108083951,6.205326802021748,true,4644335700,NaN,PC079   ,4d0037
49.62920379638672,6.205323871813322,true,46443361950,NaN,PC079   ,4d0037
49.629387289790785,6.210430248363598,true,1548113120,NaN,LT1502  ,4d0069
49.629398345947266,6.212027700323807,true,1548112600,240.3061389740899,CLX81R  ,4d010a
49.62941056590969,6.210504480310388,true,1548113110,NaN,LT1502  ,4d0069
49.62985610961914,6.213491339432565,true,1548112610,240.3061389740899,CLX81R  ,4d010a
49.63003921508789,6.212533649645353,true,3096226190,NaN,,4d0069
49.630348205566406,6.2150633962530835,true,1548112620,240.3061389740899,CLX81R  ,4d010a
49.63056273379568,6.222548613677154,true,1548112470,240.3061389740899,CLX81R  ,4d010a
49.63087696140095,6.216758521827492,true,1548112630,240.3061389740899,CLX81R  ,4d010a
49.63087696140095,6.221156764674832,false,1548113090,344.99507961713977,TAY858  ,4409ad
49.63129593154131,6.217296703441723,false,1548112020,119.83110512878666,BAW133  ,40058c
49.63143558825477,6.21857720452386,true,1548112640,240.3061389740899,CLX81R  ,4d010a
49.63157524496822,5.397701778927365,false,1548112800,49.7058109967507,AFR188  ,394a09
49.63197326660156,3.909181293688322,false,1548112360,224.78935470084463,FDX5135 ,a77dd8
49.63198257704912,6.220340213260135,true,1548112650,240.3061389740899,CLX81R  ,4d010a
49.632459737486755,6.221880526156039,true,1548112660,240.3061389740899,CLX81R  ,4d010a
49.63297181210275,6.223532186972128,true,1548112670,240.3061389740899,CLX81R  ,4d010a
49.63346061059984,6.225035383894637,true,1548112680,240.3061389740899,CLX81R  ,4d010a
49.63348388671875,3.8118104676942566,false,1548112970,212.52665769415464,FDX5181 ,acbeab
49.63367009567002,6.230806917757602,false,1548112460,241.17215901578254,CLX81R  ,4d010a
49.63395309448242,6.22639304713199,true,3096225390,480.6122779481798,CLX81R  ,4d010a
49.6341356180482,5.72929588524071,false,1548113400,64.54791700766651,BCS1263 ,406f68
49.63427527476165,3.999839988914696,false,1548111920,231.78304885520114,FDX5195 ,ac972c
49.63446148371292,6.227744849952492,true,1548112710,240.3061389740899,CLX81R  ,4d010a
49.63450803595074,5.955480627111487,false,1548112310,63.609276214537296,BCS1519 ,3c542e
49.6347770690918,6.228489122892681,true,1548112720,240.3061389740899,CLX81R  ,4d010a
49.63545227050781,6.228290357087787,true,1548112730,240.3061389740899,CLX81R  ,4d010a
49.6358642578125,6.2279108950966275,true,1548112740,240.3061389740899,CLX81R  ,4d010a
49.63618469238281,6.227657920435854,true,1548112750,240.3061389740899,CLX81R  ,4d010a
49.636637800830904,6.227243784311655,true,1548112760,240.3061389740899,CLX81R  ,4d010a
49.63681237172272,6.227076762431377,true,1548112770,240.3061389740899,CLX81R  ,4d010a
49.63688220007945,6.239640519425675,false,1548112450,240.40342496246961,CLX81R  ,4d010a
49.637054443359375,5.528652793482729,false,1548113620,61.07639828636838,AFR382  ,394a18
49.63710021972656,6.2270977622584285,true,1548112780,240.3061389740899,CLX81R  ,4d010a
49.6373176574707,6.227621781198602,true,1548112790,240.3061389740899,CLX81R  ,4d010a
49.6373291015625,4.339888723273026,false,1548111660,56.01383289035141,GMI38WT ,3c09ef
49.6374291888738,6.22791187183277,true,3096225610,480.6122779481798,CLX81R  ,4d010a
49.6374291888738,6.227948987806165,true,47991502070,7449.490308196783,CLX81R  ,4d010a
49.639908095537606,6.208463101773649,false,1548111710,119.91218997314907,MSR780  ,0101be
49.640140856726696,4.993508828652872,false,1548112510,41.185925165709655,UPS257  ,a3dcd6
49.640280513440146,6.248696816934122,false,1548112440,240.59908580283923,CLX81R  ,4d010a
49.640350341796875,5.982706170333059,false,1548111860,336.4783521299041,BCS7121 ,34464a
49.64286804199219,5.757414165296052,false,1548113410,64.54791700766651,BCS1263 ,406f68
49.64286804199219,6.186242354543585,false,1548112010,119.83110512878666,BAW133  ,40058c
49.643027095471396,5.741989548141892,false,1548112120,20.60735485916267,SRR6315 ,45ce56
49.64358572232521,6.257678882495777,false,1548112430,239.91349544599976,CLX81R  ,4d010a
49.64372537903866,5.984134158572635,false,1548112320,63.725787845272556,BCS1519 ,3c542e
49.643865035752114,4.018397975612331,false,1548111910,231.06722678149083,FDX5195 ,ac972c
49.64451599121094,3.928407367907072,false,1548112350,224.89448302994649,FDX5135 ,a77dd8
49.645866781978285,5.423682960304054,false,1548112810,49.7058109967507,AFR188  ,394a09
49.64689093121027,6.266512484163852,false,1548112420,240.25511870305775,CLX81R  ,4d010a
49.64726257324219,5.557130512438322,false,1548113630,61.07639828636838,AFR382  ,394a18
49.648147841631356,4.364541543496622,false,1548111670,56.01383289035141,GMI38WT ,3c09ef
49.648406982421875,3.8264224403782894,false,1548112960,212.61440390063734,FDX5181 ,acbeab
49.64909362792969,6.213635896381579,false,1548113100,344.857397411441,TAY858  ,4409ad
49.65028924457097,6.275717245565878,false,1548112410,240.44983598065653,CLX81R  ,4d010a
49.65092468261719,6.179086785567434,false,1548111700,120.14138555207536,MSR780  ,0101be
49.65110778808594,5.783000745271381,false,1548113420,64.54791700766651,BCS1263 ,406f68
49.65266418457031,6.0119789525082235,false,1548112330,63.609276214537296,BCS1519 ,3c542e
49.65357971191406,6.284468801398026,false,1548112400,239.57421619803873,CLX81R  ,4d010a
49.65367126464844,4.035668624074836,false,1548111900,222.9328967830647,FDX5195 ,ac972c
49.654013423596396,6.1563522751266895,false,1548112000,119.94677850135436,BAW133  ,40058c
49.65596008300781,5.01482511821546,false,1548112520,41.10351912912809,UPS257  ,a3dcd6
49.65705871582031,6.293648167660361,false,1548112390,239.63236301585144,CLX81R  ,4d010a
49.65742492675781,3.9482839483963814,false,1548112340,225.2106452991554,FDX5135 ,a77dd8
49.65742492675781,5.585608231393914,false,1548113640,61.06506109767323,AFR382  ,394a18
49.65751647949219,5.971213892886513,false,1548111870,336.4204591192099,BCS7121 ,34464a
49.65941348318326,4.390225797086149,false,1548111680,56.1246298228302,GMI38WT ,3c09ef
49.659785901085804,5.448921822212838,false,1548112820,49.7058109967507,AFR188  ,394a09
49.659972110037074,5.751788165118243,false,1548112130,20.60735485916267,SRR6315 ,45ce56
49.660308837890625,5.813791375411184,false,1548113430,64.54791700766651,BCS1263 ,406f68
49.66044616699219,6.302682976973684,false,1548112380,239.87972175200318,CLX81R  ,4d010a
49.6607666015625,5.9350746556332235,false,1548111610,57.95276451337552,AFL2461 ,424941
49.66136169433594,6.151187294407895,false,1548111690,119.97345367285345,MSR780  ,0101be
